Time,Etalon,Fcn1 (0.0054 -> 0.0081),Fcn1 (0.0054 -> 0.0102),Fcn17 (0.027 -> 0.0405),Fcn17 (0.027 -> 0.054),Fcn7 (0.025 -> 0.0375),Fcn7 (0.025 -> 0.05),Fcn9 (0.45 -> 0.625),Fcn9 (0.45 -> 0.90),Fcn11 (0.015 -> 0.0225),Fcn11 (0.015 -> 0.030),Fcn14 (0.306 -> 0.459),Fcn14 (0.306 -> 0.612)
1.694,8.84916609,8.903188486,8.941369274,8.84916609,8.84916609,9.173220705,9.517528733,19.69842622,31.73840352,8.80036619,8.748914122,3.158233845,-3.298173588
1.696,8.813760672,8.867582142,8.905621128,8.813760672,8.813760672,9.13637824,9.479159406,19.64161573,31.67587453,8.765278686,8.71416181,3.143574585,-3.299945358
1.698,8.778487267,8.832108449,8.870006083,8.778487267,8.778487267,9.099674161,9.440935235,19.58494686,31.61343273,8.730321123,8.679537254,3.128983176,-3.301655772
1.7,8.743345451,8.796766984,8.834523715,8.743345451,8.743345451,9.063108015,9.402855739,19.5284194,31.55107826,8.695493092,8.645040062,3.114459304,-3.303305275
1.702,8.708334802,8.761557323,8.799173598,8.708334802,8.708334802,9.026679353,9.364920438,19.47203316,31.48881126,8.660794184,8.610669837,3.100002658,-3.304894312
1.704,8.673454901,8.726479044,8.763955312,8.673454901,8.673454901,8.990387726,9.327128853,19.41578795,31.42663187,8.626223992,8.576426187,3.085612926,-3.306423324
1.706,8.638705326,8.691531727,8.728868432,8.638705326,8.638705326,8.954232686,9.289480507,19.35968357,31.36454022,8.591782109,8.542308718,3.0712898,-3.30789275
1.708,8.604085658,8.65671495,8.693912539,8.604085658,8.604085658,8.918213786,9.251974923,19.30371983,31.30253645,8.557468129,8.508317039,3.057032973,-3.309303027
1.71,8.569595479,8.622028293,8.65908721,8.569595479,8.569595479,8.88233058,9.214611625,19.24789653,31.24062068,8.523281646,8.474450758,3.042842138,-3.310654588
1.712,8.535234371,8.587471339,8.624392028,8.535234371,8.535234371,8.846582622,9.17739014,19.19221347,31.17879304,8.489222256,8.440709483,3.028716991,-3.311947866
1.714,8.501001917,8.553043669,8.589826572,8.501001917,8.501001917,8.810969469,9.140309994,19.13667045,31.11705367,8.455289555,8.407092825,3.014657228,-3.313183289
1.716,8.466897702,8.518744865,8.555390425,8.466897702,8.466897702,8.775490677,9.103370714,19.08126726,31.05540268,8.421483139,8.373600393,3.000662548,-3.314361284
1.718,8.43292131,8.484574512,8.52108317,8.43292131,8.43292131,8.740145804,9.06657183,19.02600372,30.99384019,8.387802606,8.340231799,2.986732649,-3.315482275
1.72,8.399072327,8.450532194,8.48690439,8.399072327,8.399072327,8.704934409,9.029912871,18.9708796,30.93236632,8.354247555,8.306986654,2.972867234,-3.316546684
1.722,8.365350339,8.416617495,8.452853669,8.365350339,8.365350339,8.66985605,8.993393369,18.91589472,30.87098119,8.320817584,8.27386457,2.959066004,-3.31755493
1.724,8.331754934,8.382830003,8.418930593,8.331754934,8.331754934,8.63491029,8.957012855,18.86104886,30.80968492,8.287512294,8.240865162,2.945328662,-3.31850743
1.726,8.2982857,8.349169304,8.385134747,8.2982857,8.2982857,8.600096688,8.920770863,18.80634183,30.7484776,8.254331284,8.207988042,2.931654915,-3.319404598
1.728,8.264942226,8.315634986,8.35146572,8.264942226,8.264942226,8.565414809,8.884666928,18.75177341,30.68735936,8.221274158,8.175232824,2.918044467,-3.320246848
1.73,8.231724103,8.282226638,8.317923098,8.231724103,8.231724103,8.530864215,8.848700584,18.69734339,30.6263303,8.188340515,8.142599125,2.904497028,-3.321034587
1.732,8.19863092,8.248943848,8.28450647,8.19863092,8.19863092,8.49644447,8.812871368,18.64305158,30.56539053,8.155529961,8.110086558,2.891012305,-3.321768225
1.734,8.165662269,8.215786209,8.251215426,8.165662269,8.165662269,8.462155141,8.777178818,18.58889775,30.50454014,8.122842098,8.077694742,2.87759001,-3.322448165
1.736,8.132817744,8.18275331,8.218049556,8.132817744,8.132817744,8.427995794,8.741622472,18.53488171,30.44377924,8.09027653,8.045423293,2.864229854,-3.323074811
1.738,8.100096937,8.149844744,8.185008452,8.100096937,8.100096937,8.393965996,8.70620187,18.48100323,30.38310793,8.057832864,8.01327183,2.850931549,-3.323648562
1.74,8.067499443,8.117060104,8.152091704,8.067499443,8.067499443,8.360065315,8.670916554,18.42726212,30.3225263,8.025510705,7.981239969,2.837694812,-3.324169818
1.742,8.035024857,8.084398983,8.119298907,8.035024857,8.035024857,8.326293321,8.635766064,18.37365815,30.26203444,7.99330966,7.949327332,2.824519356,-3.324638974
1.744,8.002672774,8.051860977,8.086629655,8.002672774,8.002672774,8.292649584,8.600749945,18.32019111,30.20163246,7.961229336,7.917533537,2.8114049,-3.325056422
1.746,7.970442792,8.019445681,8.054083541,7.970442792,7.970442792,8.259133676,8.565867741,18.26686079,30.14132043,7.929269343,7.885858207,2.798351162,-3.325422555
1.748,7.938334509,7.987152691,8.021660161,7.938334509,7.938334509,8.225745169,8.531118996,18.21366698,30.08109845,7.89742929,7.854300961,2.78535786,-3.325737762
1.75,7.906347522,7.954981606,7.989359112,7.906347522,7.906347522,8.192483637,8.496503258,18.16060945,30.0209666,7.865708786,7.822861422,2.772424717,-3.326002428
1.752,7.874481432,7.922932021,7.957179991,7.874481432,7.874481432,8.159348652,8.462020073,18.107688,29.96092497,7.834107442,7.791539213,2.759551453,-3.326216939
1.754,7.842735839,7.891003538,7.925122396,7.842735839,7.842735839,8.126339792,8.427668992,18.0549024,29.90097363,7.802624871,7.760333958,2.746737794,-3.326381677
1.756,7.811110344,7.859195756,7.893185926,7.811110344,7.811110344,8.093456631,8.393449562,18.00225244,29.84111268,7.771260684,7.729245281,2.733983463,-3.326497022
1.758,7.779604549,7.827508275,7.861370181,7.779604549,7.779604549,8.060698749,8.359361336,17.9497379,29.78134217,7.740014495,7.698272808,2.721288186,-3.326563351
1.76,7.748218057,7.795940698,7.829674762,7.748218057,7.748218057,8.028065722,8.325403865,17.89735856,29.72166219,7.708885918,7.667416163,2.708651691,-3.326581041
1.762,7.716950473,7.764492627,7.79809927,7.716950473,7.716950473,7.99555713,8.291576702,17.84511421,29.66207282,7.677874568,7.636674973,2.696073707,-3.326550464
1.764,7.685801401,7.733163666,7.766643309,7.685801401,7.685801401,7.963172553,8.257879403,17.79300461,29.60257413,7.646980061,7.606048866,2.683553962,-3.326471992
1.766,7.654770446,7.701953418,7.735306481,7.654770446,7.654770446,7.930911573,8.224311521,17.74102955,29.54316617,7.616202013,7.57553747,2.671092189,-3.326345994
1.768,7.623857215,7.670861489,7.704088391,7.623857215,7.623857215,7.898773772,8.190872613,17.68918882,29.48384903,7.585540042,7.545140413,2.658688118,-3.326172837
1.77,7.593061317,7.639887486,7.672988644,7.593061317,7.593061317,7.866758733,8.157562238,17.63748217,29.42462277,7.554993766,7.514857326,2.646341485,-3.325952886
1.772,7.562382358,7.609031015,7.642006846,7.562382358,7.562382358,7.834866041,8.124379954,17.5859094,29.36548745,7.524562803,7.484687838,2.634052023,-3.325686503
1.774,7.531819949,7.578291684,7.611142605,7.531819949,7.531819949,7.80309528,8.09132532,17.53447028,29.30644314,7.494246775,7.45463158,2.621819469,-3.325374049
1.776,7.501373699,7.547669102,7.580395528,7.501373699,7.501373699,7.771446038,8.058397897,17.48316458,29.24748989,7.464045301,7.424688185,2.609643559,-3.325015883
1.778,7.471043221,7.517162879,7.549765223,7.471043221,7.471043221,7.739917901,8.025597249,17.43199209,29.18862776,7.433958003,7.394857284,2.597524033,-3.324612361
1.78,7.440828124,7.486772626,7.519251301,7.440828124,7.440828124,7.708510458,7.992922937,17.38095256,29.12985682,7.403984503,7.365138512,2.585460629,-3.324163836
1.782,7.410728024,7.456497953,7.488853373,7.410728024,7.410728024,7.677223298,7.960374527,17.33004579,29.07117711,7.374124426,7.335531501,2.573453088,-3.323670663
1.784,7.380742533,7.426338474,7.458571049,7.380742533,7.380742533,7.646056011,7.927951583,17.27927154,29.01258868,7.344377393,7.306035888,2.561501153,-3.32313319
1.786,7.350871266,7.396293802,7.428403942,7.350871266,7.350871266,7.61500819,7.895653672,17.22862958,28.9540916,7.314743032,7.276651307,2.549604567,-3.322551765
1.788,7.321113838,7.366363551,7.398351665,7.321113838,7.321113838,7.584079425,7.863480362,17.17811969,28.8956859,7.285220967,7.247377396,2.537763073,-3.321926735
1.79,7.291469867,7.336547336,7.368413834,7.291469867,7.291469867,7.553269311,7.831431221,17.12774163,28.83737164,7.255810824,7.21821379,2.525976418,-3.321258445
1.792,7.261938969,7.306844774,7.338590062,7.261938969,7.261938969,7.522577442,7.79950582,17.07749519,28.77914887,7.226512232,7.189160129,2.514244348,-3.320547235
1.794,7.232520763,7.277255481,7.308879966,7.232520763,7.232520763,7.492003414,7.76770373,17.02738013,28.72101761,7.197324819,7.160216051,2.502566611,-3.319793446
1.796,7.203214869,7.247779074,7.279283162,7.203214869,7.203214869,7.461546822,7.736024522,16.97739622,28.66297793,7.168248213,7.131381195,2.490942956,-3.318997415
1.798,7.174020905,7.218415174,7.249799269,7.174020905,7.174020905,7.431207264,7.704467771,16.92754322,28.60502986,7.139282045,7.102655202,2.479373133,-3.31815948
1.8,7.144938495,7.1891634,7.220427906,7.144938495,7.144938495,7.400984339,7.67303305,16.87782092,28.54717343,7.110425945,7.074037713,2.467856894,-3.317279974
1.802,7.115967258,7.160023371,7.191168691,7.115967258,7.115967258,7.370877647,7.641719934,16.82822908,28.4894087,7.081679545,7.045528369,2.45639399,-3.316359229
1.804,7.087106819,7.130994711,7.162021246,7.087106819,7.087106819,7.340886786,7.610528002,16.77876746,28.43173568,7.053042478,7.017126814,2.444984177,-3.315397575
1.806,7.058356801,7.102077041,7.132985193,7.058356801,7.058356801,7.31101136,7.579456829,16.72943583,28.37415442,7.024514377,6.98883269,2.433627207,-3.314395341
1.808,7.029716829,7.073269985,7.104060152,7.029716829,7.029716829,7.281250971,7.548505996,16.68023397,28.31666495,6.996094876,6.960645642,2.422322839,-3.313352853
1.81,7.001186529,7.044573166,7.075245749,7.001186529,7.001186529,7.251605222,7.517675083,16.63116164,28.2592673,6.96778361,6.932565316,2.411070827,-3.312270434
1.812,6.972765527,7.015986211,7.046541607,6.972765527,6.972765527,7.222073717,7.486963669,16.5822186,28.2019615,6.939580216,6.904591355,2.399870931,-3.311148409
1.814,6.94445345,6.987508745,7.017947351,6.94445345,6.94445345,7.192656063,7.456371339,16.53340462,28.14474757,6.911484329,6.876723409,2.38872291,-3.309987096
1.816,6.916249928,6.959140395,6.989462607,6.916249928,6.916249928,7.163351865,7.425897674,16.48471946,28.08762555,6.883495589,6.848961123,2.377626523,-3.308786815
1.818,6.888154589,6.930880789,6.961087003,6.888154589,6.888154589,7.134160732,7.39554226,16.4361629,28.03059546,6.855613632,6.821304146,2.366581533,-3.307547882
1.82,6.860167063,6.902729557,6.932820166,6.860167063,6.860167063,7.105082272,7.365304682,16.38773469,27.97365731,6.827838099,6.793752126,2.355587703,-3.306270613
1.822,6.832286983,6.874686328,6.904661725,6.832286983,6.832286983,7.076116095,7.335184527,16.33943461,27.91681114,6.80016863,6.766304715,2.344644795,-3.30495532
1.824,6.804513979,6.846750732,6.87661131,6.804513979,6.804513979,7.047261811,7.305181383,16.29126241,27.86005697,6.772604866,6.738961562,2.333752574,-3.303602315
1.826,6.776847686,6.818922402,6.848668551,6.776847686,6.776847686,7.018519032,7.275294838,16.24321785,27.8033948,6.745146449,6.711722318,2.322910807,-3.302211907
1.828,6.749287736,6.79120097,6.820833081,6.749287736,6.749287736,6.989887371,7.245524484,16.19530071,27.74682466,6.717793021,6.684586637,2.31211926,-3.300784402
1.83,6.721833765,6.763586069,6.793104532,6.721833765,6.721833765,6.961366442,7.21586991,16.14751074,27.69034657,6.690544227,6.65755417,2.301377701,-3.299320108
1.832,6.694485409,6.736077334,6.765482536,6.694485409,6.694485409,6.932955858,7.18633071,16.09984771,27.63396053,6.663399711,6.630624572,2.2906859,-3.297819328
1.834,6.667242305,6.708674401,6.73796673,6.667242305,6.667242305,6.904655237,7.156906477,16.05231138,27.57766656,6.636359118,6.603797498,2.280043626,-3.296282363
1.836,6.64010409,6.681376905,6.710556747,6.64010409,6.64010409,6.876464194,7.127596805,16.00490151,27.52146468,6.609422096,6.577072602,2.26945065,-3.294709514
1.838,6.613070402,6.654184483,6.683252224,6.613070402,6.613070402,6.848382348,7.098401291,15.95761786,27.46535488,6.58258829,6.550449542,2.258906745,-3.29310108
1.84,6.586140881,6.627096775,6.656052799,6.586140881,6.586140881,6.820409317,7.069319531,15.91046019,27.40933719,6.555857349,6.523927973,2.248411684,-3.291457357
1.842,6.559315168,6.600113418,6.628958108,6.559315168,6.559315168,6.792544722,7.040351122,15.86342827,27.3534116,6.529228922,6.497507555,2.237965242,-3.28977864
1.844,6.532592904,6.573234053,6.601967793,6.532592904,6.532592904,6.764788182,7.011495665,15.81652185,27.29757813,6.502702659,6.471187945,2.227567194,-3.288065222
1.846,6.505973732,6.546458321,6.575081491,6.505973732,6.505973732,6.73713932,6.982752758,15.7697407,27.24183677,6.476278211,6.444968803,2.217217315,-3.286317395
1.848,6.479457294,6.519785864,6.548298845,6.479457294,6.479457294,6.70959776,6.954122004,15.72308457,27.18618753,6.449955228,6.41884979,2.206915384,-3.284535448
1.85,6.453043235,6.493216324,6.521619496,6.453043235,6.453043235,6.682163123,6.925603005,15.67655323,27.13063042,6.423733364,6.392830566,2.19666118,-3.282719669
1.852,6.426731199,6.466749346,6.495043086,6.426731199,6.426731199,6.654835037,6.897195364,15.63014643,27.07516542,6.397612272,6.366910794,2.18645448,-3.280870345
1.854,6.400520833,6.440384572,6.46856926,6.400520833,6.400520833,6.627613126,6.868898686,15.58386393,27.01979254,6.371591605,6.341090137,2.176295067,-3.278987759
1.856,6.374411784,6.414121651,6.442197662,6.374411784,6.374411784,6.600497017,6.840712577,15.5377055,26.96451178,6.34567102,6.315368257,2.166182722,-3.277072195
1.858,6.3484037,6.387960227,6.415927937,6.3484037,6.3484037,6.573486339,6.812636644,15.49167089,26.90932314,6.319850171,6.28974482,2.156117226,-3.275123933
1.86,6.322496229,6.361899948,6.389759732,6.322496229,6.322496229,6.546580721,6.784670493,15.44575986,26.8542266,6.294128716,6.26421949,2.146098364,-3.273143254
1.862,6.296689021,6.335940462,6.363692694,6.296689021,6.296689021,6.519779792,6.756813736,15.39997217,26.79922216,6.268506312,6.238791934,2.13612592,-3.271130434
1.864,6.270981727,6.31008142,6.337726472,6.270981727,6.270981727,6.493083183,6.729065981,15.35430757,26.74430982,6.242982618,6.213461818,2.12619968,-3.269085751
1.866,6.245373999,6.28432247,6.311860714,6.245373999,6.245373999,6.466490528,6.70142684,15.30876583,26.68948957,6.217557294,6.188228811,2.116319429,-3.267009477
1.868,6.219865488,6.258663265,6.286095072,6.219865488,6.219865488,6.440001457,6.673895925,15.2633467,26.63476138,6.192229998,6.16309258,2.106484957,-3.264901886
1.87,6.194455849,6.233103455,6.260429195,6.194455849,6.194455849,6.413615607,6.64647285,15.21804993,26.58012527,6.167000394,6.138052796,2.09669605,-3.26276325
1.872,6.169144735,6.207642695,6.234862736,6.169144735,6.169144735,6.387332611,6.61915723,15.1728753,26.5255812,6.141868143,6.113109127,2.086952499,-3.260593837
1.874,6.143931802,6.182280637,6.209395348,6.143931802,6.143931802,6.361152106,6.591948679,15.12782254,26.47112917,6.116832907,6.088261246,2.077254094,-3.258393915
1.876,6.118816707,6.157016938,6.184026685,6.118816707,6.118816707,6.33507373,6.564846816,15.08289143,26.41676916,6.091894351,6.063508824,2.067600626,-3.256163751
1.878,6.093799106,6.131851252,6.158756402,6.093799106,6.093799106,6.309097119,6.537851258,15.03808171,26.36250115,6.067052139,6.038851534,2.057991887,-3.253903609
1.88,6.068878657,6.106783236,6.133584153,6.068878657,6.068878657,6.283221913,6.510961623,14.99339315,26.30832514,6.042305938,6.014289048,2.048427671,-3.251613752
1.882,6.04405502,6.081812548,6.108509597,6.04405502,6.04405502,6.257447753,6.484177533,14.94882549,26.25424109,6.017655412,5.989821043,2.038907773,-3.249294442
1.884,6.019327854,6.056938847,6.08353239,6.019327854,6.019327854,6.23177428,6.457498607,14.9043785,26.20024899,5.99310023,5.965447191,2.029431987,-3.246945938
1.886,5.994696821,6.032161792,6.058652191,5.994696821,5.994696821,6.206201135,6.430924469,14.86005193,26.14634882,5.96864006,5.941167171,2.020000109,-3.244568499
1.888,5.970161581,6.007481042,6.033868659,5.970161581,5.970161581,6.180727963,6.404454743,14.81584554,26.09254056,5.944274571,5.916980657,2.010611937,-3.242162381
1.89,5.945721799,5.982896261,6.009181455,5.945721799,5.945721799,6.155354406,6.378089051,14.77175908,26.03882418,5.920003433,5.892887329,2.001267269,-3.23972784
1.892,5.921377136,5.958407109,5.98459024,5.921377136,5.921377136,6.13008011,6.35182702,14.72779231,25.98519966,5.895826316,5.868886864,1.991965903,-3.237265129
1.894,5.897127259,5.934013251,5.960094676,5.897127259,5.897127259,6.104904723,6.325668278,14.68394499,25.93166697,5.871742893,5.844978942,1.982707639,-3.234774501
1.896,5.872971832,5.909714349,5.935694427,5.872971832,5.872971832,6.079827889,6.29961245,14.64021686,25.87822608,5.847752836,5.821163242,1.973492278,-3.232256205
1.898,5.848910522,5.88551007,5.911389156,5.848910522,5.848910522,6.054849259,6.273659167,14.59660769,25.82487698,5.823855819,5.797439446,1.964319623,-3.22971049
1.9,5.824942996,5.861400079,5.887178528,5.824942996,5.824942996,6.029968481,6.247808059,14.55311723,25.77161963,5.800051515,5.773807236,1.955189475,-3.227137605
1.902,5.801068923,5.837384043,5.863062209,5.801068923,5.801068923,6.005185205,6.222058755,14.50974523,25.71845399,5.776339601,5.750266293,1.946101638,-3.224537795
1.904,5.777287971,5.813461629,5.839039867,5.777287971,5.777287971,5.980499083,6.196410889,14.46649145,25.66538004,5.752719751,5.726816302,1.937055916,-3.221911305
1.906,5.753599811,5.789632508,5.815111168,5.753599811,5.753599811,5.955909767,6.170864094,14.42335565,25.61239775,5.729191645,5.703456947,1.928052115,-3.219258378
1.908,5.730004114,5.765896347,5.791275782,5.730004114,5.730004114,5.931416909,6.145418004,14.38033758,25.55950709,5.705754958,5.680187912,1.919090042,-3.216579254
1.91,5.706500552,5.742252818,5.767533378,5.706500552,5.706500552,5.907020165,6.120072255,14.33743699,25.50670801,5.68240937,5.657008884,1.910169502,-3.213874175
1.912,5.683088797,5.718701592,5.743883627,5.683088797,5.683088797,5.88271919,6.094826482,14.29465364,25.45400049,5.65915456,5.633919549,1.901290305,-3.211143378
1.914,5.659768524,5.695242342,5.720326199,5.659768524,5.659768524,5.858513639,6.069680324,14.25198728,25.40138448,5.635990209,5.610919596,1.892452259,-3.208387101
1.916,5.636539406,5.671874741,5.696860768,5.636539406,5.636539406,5.83440317,6.044633419,14.20943767,25.34885996,5.612915999,5.588008711,1.883655174,-3.20560558
1.918,5.613401121,5.648598463,5.673487007,5.613401121,5.613401121,5.810387441,6.019685406,14.16700457,25.29642688,5.589931611,5.565186585,1.87489886,-3.202799048
1.92,5.590353343,5.625413183,5.650204589,5.590353343,5.590353343,5.786466112,5.994835928,14.12468772,25.24408521,5.567036729,5.542452908,1.86618313,-3.199967739
1.922,5.567395752,5.602318578,5.627013191,5.567395752,5.567395752,5.762638842,5.970084625,14.08248688,25.19183489,5.544231037,5.51980737,1.857507795,-3.197111883
1.924,5.544528024,5.579314324,5.603912487,5.544528024,5.544528024,5.738905293,5.94543114,14.04040181,25.1396759,5.521514219,5.497249664,1.848872669,-3.194231711
1.926,5.52174984,5.5564001,5.580902156,5.52174984,5.52174984,5.715265126,5.920875118,13.99843225,25.08760819,5.498885961,5.474779481,1.840277566,-3.191327451
1.928,5.499060879,5.533575583,5.557981874,5.499060879,5.499060879,5.691718006,5.896416204,13.95657797,25.03563172,5.476345951,5.452396515,1.831722301,-3.18839933
1.93,5.476460824,5.510840455,5.535151321,5.476460824,5.476460824,5.668263597,5.872054043,13.91483872,24.98374644,5.453893874,5.43010046,1.82320669,-3.185447574
1.932,5.453949355,5.488194395,5.512410177,5.453949355,5.453949355,5.644901562,5.847788283,13.87321426,24.93195231,5.431529421,5.407891012,1.814730549,-3.182472407
1.934,5.431526155,5.465637086,5.489758121,5.431526155,5.431526155,5.62163157,5.823618573,13.83170432,24.88024929,5.409252279,5.385767866,1.806293697,-3.179474052
1.936,5.40919091,5.443168209,5.467194836,5.40919091,5.40919091,5.598453286,5.799544561,13.79030869,24.82863732,5.38706214,5.363730719,1.797895951,-3.176452731
1.938,5.386943303,5.420787448,5.444720004,5.386943303,5.386943303,5.575366379,5.775565898,13.74902709,24.77711636,5.364958693,5.341779269,1.78953713,-3.173408663
1.94,5.364783019,5.398494488,5.422333308,5.364783019,5.364783019,5.552370518,5.751682236,13.7078593,24.72568635,5.342941632,5.319913213,1.781217055,-3.170342068
1.942,5.342709747,5.376289013,5.400034432,5.342709747,5.342709747,5.529465373,5.727893227,13.66680506,24.67434726,5.321010648,5.29813225,1.772935547,-3.167253163
1.944,5.320723172,5.35417071,5.377823063,5.320723172,5.320723172,5.506650616,5.704198524,13.62586412,24.62309903,5.299165435,5.276436082,1.764692427,-3.164142164
1.946,5.298822985,5.332139266,5.355698885,5.298822985,5.298822985,5.483925917,5.680597784,13.58503625,24.57194161,5.277405688,5.254824408,1.756487518,-3.161009286
1.948,5.277008873,5.310194368,5.333661586,5.277008873,5.277008873,5.461290951,5.65709066,13.5443212,24.52087494,5.255731102,5.233296931,1.748320643,-3.157854742
1.95,5.255280527,5.288335706,5.311710853,5.255280527,5.255280527,5.438745391,5.63367681,13.50371872,24.46989898,5.234141373,5.211853353,1.740191627,-3.154678745
1.952,5.233637638,5.26656297,5.289846376,5.233637638,5.233637638,5.416288913,5.610355892,13.46322857,24.41901367,5.212636199,5.190493376,1.732100294,-3.151481504
1.954,5.212079899,5.24487585,5.268067845,5.212079899,5.212079899,5.393921191,5.587127564,13.42285049,24.36821895,5.191215276,5.169216706,1.72404647,-3.14826323
1.956,5.190607002,5.223274037,5.246374949,5.190607002,5.190607002,5.371641904,5.563991488,13.38258425,24.31751478,5.169878304,5.148023047,1.716029981,-3.145024131
1.958,5.169218641,5.201757224,5.224767381,5.169218641,5.169218641,5.349450729,5.540947322,13.3424296,24.26690108,5.148624983,5.126912105,1.708050656,-3.141764413
1.96,5.147914511,5.180325105,5.203244832,5.147914511,5.147914511,5.327347345,5.517994731,13.30238629,24.21637782,5.127455013,5.105883587,1.700108322,-3.138484283
1.962,5.126694307,5.158977374,5.181806997,5.126694307,5.126694307,5.305331431,5.495133376,13.26245408,24.16594492,5.106368096,5.084937199,1.692202808,-3.135183944
1.964,5.105557726,5.137713726,5.160453569,5.105557726,5.105557726,5.283402669,5.472362921,13.22263272,24.11560233,5.085363933,5.064072651,1.684333945,-3.1318636
1.966,5.084504466,5.116533856,5.139184244,5.084504466,5.084504466,5.261560741,5.449683033,13.18292198,24.06535,5.064442228,5.043289651,1.676501561,-3.128523451
1.968,5.063534225,5.095437463,5.117998717,5.063534225,5.063534225,5.239805329,5.427093377,13.14332159,24.01518785,5.043602684,5.022587908,1.66870549,-3.1251637
1.97,5.042646701,5.074424244,5.096896686,5.042646701,5.042646701,5.218136117,5.404593621,13.10383132,23.96511584,5.022845008,5.001967135,1.660945563,-3.121784544
1.972,5.021841596,5.053493897,5.075877848,5.021841596,5.021841596,5.196552789,5.382183432,13.06445093,23.91513389,5.002168903,4.981427042,1.653221612,-3.118386182
1.974,5.001118609,5.032646123,5.054941902,5.001118609,5.001118609,5.175055031,5.35986248,13.02518016,23.86524194,4.981574077,4.960967342,1.645533473,-3.114968811
1.976,4.980477444,5.011880622,5.034088548,4.980477444,4.980477444,5.153642531,5.337630435,12.98601878,23.81543994,4.961060237,4.940587748,1.637880978,-3.111532625
1.978,4.959917803,4.991197095,5.013317486,4.959917803,4.959917803,5.132314975,5.31548697,12.94696654,23.76572782,4.940627092,4.920287973,1.630263963,-3.10807782
1.98,4.939439389,4.970595245,4.992628418,4.939439389,4.939439389,5.111072051,5.293431755,12.90802318,23.7161055,4.92027435,4.900067733,1.622682264,-3.104604589
1.982,4.919041907,4.950074775,4.972021046,4.919041907,4.919041907,5.08991345,5.271464465,12.86918848,23.66657294,4.900001722,4.879926744,1.615135718,-3.101113122
1.984,4.898725063,4.92963539,4.951495073,4.898725063,4.898725063,5.068838862,5.249584774,12.83046219,23.61713005,4.879808918,4.859864721,1.607624163,-3.097603612
1.986,4.878488563,4.909276793,4.931050203,4.878488563,4.878488563,5.047847979,5.227792357,12.79184405,23.56777678,4.859695649,4.839881381,1.600147436,-3.094076246
1.988,4.858332114,4.888998692,4.910686141,4.858332114,4.858332114,5.026940491,5.206086892,12.75333383,23.51851306,4.839661629,4.819976444,1.592705376,-3.090531214
1.99,4.838255425,4.868800792,4.890402593,4.838255425,4.838255425,5.006116094,5.184468055,12.71493129,23.46933881,4.819706571,4.800149628,1.585297823,-3.086968703
1.992,4.818258204,4.848682802,4.870199266,4.818258204,4.818258204,4.985374481,5.162935526,12.67663617,23.42025397,4.799830189,4.780400652,1.577924618,-3.083388897
1.994,4.798340161,4.82864443,4.850075868,4.798340161,4.798340161,4.964715347,5.141488983,12.63844824,23.37125847,4.780032198,4.760729237,1.570585602,-3.079791983
1.996,4.778501007,4.808685385,4.830032106,4.778501007,4.778501007,4.944138389,5.120128107,12.60036724,23.32235224,4.760312314,4.741135105,1.563280616,-3.076178143
1.998,4.758740453,4.788805379,4.810067691,4.758740453,4.758740453,4.923643303,5.09885258,12.56239295,23.2735352,4.740670253,4.721617977,1.556009503,-3.07254756
2,4.739058213,4.769004121,4.790182333,4.739058213,4.739058213,4.903229787,5.077662085,12.52452511,23.22480729,4.721105734,4.702177576,1.548772107,-3.068900414
